"zone","zone2","year","week","spp","trap_L","mosq_L","abund_sd","abund","abund_lci","abund_uci","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"BE","BE",2012,25,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,25,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2012,24,"Pipiens",9,17,3.0185,1.8889,0,3.861,0,0,0,0,0,0
"NW","FC",2012,24,"Tarsalis",9,11,1.5635,1.2222,0.2007,2.2437,0,0,0,0,0,0
"NW","FC",2012,24,"All",9,28,2.357,3.1111,1.5712,4.651,0,0,0,0,0,0
"NE","FC",2012,24,"Pipiens",10,22,3.3267,2.2,0.1381,4.2619,0,0,0,0,0,0
"NE","FC",2012,24,"Tarsalis",10,55,8.1001,5.5,0.4795,10.5205,0,0,0,0,0,0
"NE","FC",2012,24,"All",10,77,6.2599,7.7,3.8201,11.5799,0,0,0,0,0,0
"SE","FC",2012,24,"Pipiens",15,30,4.424,2,0,4.2389,0,0,0,0,0,0
"SE","FC",2012,24,"Tarsalis",15,36,4.1196,2.4,0.3152,4.4848,0,0,0,0,0,0
"SE","FC",2012,24,"All",15,66,4.2051,4.4,2.2719,6.5281,0,0,0,0,0,0
"SW","FC",2012,24,"Pipiens",9,2,0.6667,0.2222,0,0.6578,0,0,0,0,0,0
"SW","FC",2012,24,"Tarsalis",9,2,0.6667,0.2222,0,0.6578,0,0,0,0,0,0
"SW","FC",2012,24,"All",9,4,0.6468,0.4444,0.0218,0.867,0,0,0,0,0,0
"FC","FC",2012,24,"Pipiens",43,71,3.3586,1.6512,0.6473,2.6551,0,0,0,0,0,0
"FC","FC",2012,24,"Tarsalis",43,104,4.8855,2.4186,0.9583,3.8789,0,0,0,0,0,0
"FC","FC",2012,24,"All",43,175,4.1853,4.0698,2.8188,5.3208,0,0,0,0,0,0
"LV","LV",2012,24,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2012,24,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2012,24,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2012,24,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,24,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,24,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,24,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,24,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,24,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2012,23,"Pipiens",9,6,1.118,0.6667,0,1.3971,0,0,0,0,0,0
"NW","FC",2012,23,"Tarsalis",9,18,2.958,2,0.0674,3.9326,0,0,0,0,0,0
"NW","FC",2012,23,"All",9,24,2.2752,2.6667,1.1802,4.1532,0,0,0,0,0,0
"NE","FC",2012,23,"Pipiens",10,27,2.9833,2.7,0.8509,4.5491,0,0,0,0,0,0
"NE","FC",2012,23,"Tarsalis",10,66,7.2908,6.6,2.0811,11.1189,0,0,0,0,0,0
"NE","FC",2012,23,"All",10,93,5.779,9.3,5.7181,12.8819,0,0,0,0,0,0
"SE","FC",2012,23,"Pipiens",15,5,0.6172,0.3333,0.021,0.6456,0,0,0,0,0,0
"SE","FC",2012,23,"Tarsalis",15,44,6.4749,2.9333,0,6.2101,0,0,0,0,0,0
"SE","FC",2012,23,"All",15,49,4.7086,3.2667,0.8838,5.6496,0,0,0,0,0,0
"SW","FC",2012,23,"Pipiens",9,4,1.0138,0.4444,0,1.1067,0,0,0,0,0,0
"SW","FC",2012,23,"Tarsalis",9,2,0.6667,0.2222,0,0.6578,0,0,0,0,0,0
"SW","FC",2012,23,"All",9,6,0.8402,0.6667,0.1178,1.2156,0,0,0,0,0,0
"FC","FC",2012,23,"Pipiens",43,42,1.845,0.9767,0.4252,1.5282,0,0,0,0,0,0
"FC","FC",2012,23,"Tarsalis",43,130,5.6631,3.0233,1.3306,4.716,0,0,0,0,0,0
"FC","FC",2012,23,"All",43,172,4.3114,4,2.7113,5.2887,0,0,0,0,0,0
"LV","LV",2012,23,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2012,23,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2012,23,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2012,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,23,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,23,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,23,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,23,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2011,37,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,37,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,37,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,37,"Pipiens",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,37,"Tarsalis",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,37,"All",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,37,"Pipiens",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,37,"Tarsalis",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,37,"All",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,37,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,37,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,37,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,37,"Pipiens",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,37,"Tarsalis",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,37,"All",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,37,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,37,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,37,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,37,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,37,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,37,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,37,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,36,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,36,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,36,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,36,"Pipiens",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,36,"Tarsalis",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,36,"All",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,36,"Pipiens",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,36,"Tarsalis",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,36,"All",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,36,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,36,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,36,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,36,"Pipiens",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,36,"Tarsalis",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,36,"All",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,36,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,36,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,36,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,36,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,36,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,36,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,36,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,35,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,35,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,35,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,35,"Pipiens",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,35,"Tarsalis",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,35,"All",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,35,"Pipiens",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,35,"Tarsalis",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,35,"All",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,35,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,35,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,35,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,35,"Pipiens",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,35,"Tarsalis",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,35,"All",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,35,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,35,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,35,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,35,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,35,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,35,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,35,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,34,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,34,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,34,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,34,"Pipiens",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,34,"Tarsalis",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,34,"All",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,34,"Pipiens",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,34,"Tarsalis",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,34,"All",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,34,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,34,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,34,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,34,"Pipiens",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,34,"Tarsalis",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,34,"All",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,34,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,34,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,34,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,34,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,34,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,34,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,34,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,33,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,33,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,33,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,33,"Pipiens",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,33,"Tarsalis",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2011,33,"All",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,33,"Pipiens",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,33,"Tarsalis",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2011,33,"All",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,33,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,33,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,33,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,33,"Pipiens",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,33,"Tarsalis",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,33,"All",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,33,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,33,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,33,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,33,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,33,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,33,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,33,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,32,"Pipiens",9,67,14.1343,7.4444,0,16.6788,NA,NA,NA,NA,NA,NA
"NW","FC",2011,32,"Tarsalis",9,142,23.0151,15.7778,0.7413,30.8143,NA,NA,NA,NA,NA,NA
"NW","FC",2011,32,"All",9,209,19.0174,23.2222,10.7975,35.6469,NA,NA,NA,NA,NA,NA
"NE","FC",2011,32,"Pipiens",10,243,29.7323,24.3,5.8717,42.7283,NA,NA,NA,NA,NA,NA
"NE","FC",2011,32,"Tarsalis",10,462,34.7652,46.2,24.6523,67.7477,NA,NA,NA,NA,NA,NA
"NE","FC",2011,32,"All",10,705,33.4284,70.5,49.7809,91.2191,NA,NA,NA,NA,NA,NA
"SE","FC",2011,32,"Pipiens",15,76,13.0629,5.0667,0,11.6774,NA,NA,NA,NA,NA,NA
"SE","FC",2011,32,"Tarsalis",15,321,16.2032,21.4,13.2,29.6,NA,NA,NA,NA,NA,NA
"SE","FC",2011,32,"All",15,397,16.6768,26.4667,18.0271,34.9063,NA,NA,NA,NA,NA,NA
"SW","FC",2011,32,"Pipiens",9,32,6.2071,3.5556,0,7.6109,NA,NA,NA,NA,NA,NA
"SW","FC",2011,32,"Tarsalis",9,98,11.494,10.8889,3.3795,18.3983,NA,NA,NA,NA,NA,NA
"SW","FC",2011,32,"All",9,130,9.723,14.4444,8.092,20.7968,NA,NA,NA,NA,NA,NA
"FC","FC",2011,32,"Pipiens",43,418,18.9552,9.7209,4.0552,15.3866,NA,NA,NA,NA,NA,NA
"FC","FC",2011,32,"Tarsalis",43,1023,25.3692,23.7907,16.2079,31.3735,NA,NA,NA,NA,NA,NA
"FC","FC",2011,32,"All",43,1441,23.3586,33.5116,26.5298,40.4934,NA,NA,NA,NA,NA,NA
"LV","LV",2011,32,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,32,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,32,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,32,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,32,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,32,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,32,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,31,"Pipiens",9,96,13.4536,10.6667,1.877,19.4564,NA,NA,NA,NA,NA,NA
"NW","FC",2011,31,"Tarsalis",9,231,35.082,25.6667,2.7465,48.5869,NA,NA,NA,NA,NA,NA
"NW","FC",2011,31,"All",9,327,26.9056,36.3333,18.755,53.9116,NA,NA,NA,NA,NA,NA
"NE","FC",2011,31,"Pipiens",10,310,34.3899,31,9.6849,52.3151,NA,NA,NA,NA,NA,NA
"NE","FC",2011,31,"Tarsalis",10,764,35.0371,76.4,54.6838,98.1162,NA,NA,NA,NA,NA,NA
"NE","FC",2011,31,"All",10,1074,41.038,107.4,81.9644,132.8356,NA,NA,NA,NA,NA,NA
"SE","FC",2011,31,"Pipiens",15,90,17.7442,6,0,14.9798,NA,NA,NA,NA,NA,NA
"SE","FC",2011,31,"Tarsalis",15,577,32.3019,38.4667,22.1197,54.8137,NA,NA,NA,NA,NA,NA
"SE","FC",2011,31,"All",15,667,30.4684,44.4667,29.0476,59.8858,NA,NA,NA,NA,NA,NA
"SW","FC",2011,31,"Pipiens",9,22,3.7454,2.4444,0,4.8914,NA,NA,NA,NA,NA,NA
"SW","FC",2011,31,"Tarsalis",9,78,11.8849,8.6667,0.9019,16.4315,NA,NA,NA,NA,NA,NA
"SW","FC",2011,31,"All",9,100,9.128,11.1111,5.1475,17.0747,NA,NA,NA,NA,NA,NA
"FC","FC",2011,31,"Pipiens",43,518,22.6778,12.0465,5.2682,18.8248,NA,NA,NA,NA,NA,NA
"FC","FC",2011,31,"Tarsalis",43,1650,37.9499,38.3721,27.029,49.7152,NA,NA,NA,NA,NA,NA
"FC","FC",2011,31,"All",43,2168,33.7793,50.4186,40.3221,60.5151,NA,NA,NA,NA,NA,NA
"LV","LV",2011,31,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,31,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,31,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,31,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,31,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,31,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,31,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,30,"Pipiens",9,76,12.269,8.4444,0.4287,16.4601,NA,NA,NA,NA,NA,NA
"NW","FC",2011,30,"Tarsalis",9,210,33.0151,23.3333,1.7634,44.9032,NA,NA,NA,NA,NA,NA
"NW","FC",2011,30,"All",9,286,25.3467,31.7778,15.218,48.3376,NA,NA,NA,NA,NA,NA
"NE","FC",2011,30,"Pipiens",10,288,30.6224,28.8,9.82,47.78,NA,NA,NA,NA,NA,NA
"NE","FC",2011,30,"Tarsalis",10,727,31.7527,72.7,53.0195,92.3805,NA,NA,NA,NA,NA,NA
"NE","FC",2011,30,"All",10,1015,37.8012,101.5,78.0706,124.9294,NA,NA,NA,NA,NA,NA
"SE","FC",2011,30,"Pipiens",15,90,17.4765,6,0,14.8443,NA,NA,NA,NA,NA,NA
"SE","FC",2011,30,"Tarsalis",15,544,32.7708,36.2667,19.6824,52.851,NA,NA,NA,NA,NA,NA
"SE","FC",2011,30,"All",15,634,30.0468,42.2667,27.0609,57.4725,NA,NA,NA,NA,NA,NA
"SW","FC",2011,30,"Pipiens",9,15,1.7321,1.6667,0.5351,2.7983,NA,NA,NA,NA,NA,NA
"SW","FC",2011,30,"Tarsalis",9,81,6.5574,9,4.7158,13.2842,NA,NA,NA,NA,NA,NA
"SW","FC",2011,30,"All",9,96,5.9902,10.6667,6.7531,14.5803,NA,NA,NA,NA,NA,NA
"FC","FC",2011,30,"Pipiens",43,469,20.8907,10.907,4.6628,17.1512,NA,NA,NA,NA,NA,NA
"FC","FC",2011,30,"Tarsalis",43,1562,36.0699,36.3256,25.5444,47.1068,NA,NA,NA,NA,NA,NA
"FC","FC",2011,30,"All",43,2031,31.9677,47.2326,37.6775,56.7877,NA,NA,NA,NA,NA,NA
"LV","LV",2011,30,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,30,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,30,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,30,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,30,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,30,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,30,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,29,"Pipiens",9,52,11.2336,5.7778,0,13.1171,NA,NA,NA,NA,NA,NA
"NW","FC",2011,29,"Tarsalis",9,155,29.4948,17.2222,0,36.4921,NA,NA,NA,NA,NA,NA
"NW","FC",2011,29,"All",9,207,22.4375,23,8.3408,37.6592,NA,NA,NA,NA,NA,NA
"NE","FC",2011,29,"Pipiens",10,97,10.5835,9.7,3.1403,16.2597,NA,NA,NA,NA,NA,NA
"NE","FC",2011,29,"Tarsalis",10,339,24.2416,33.9,18.8749,48.9251,NA,NA,NA,NA,NA,NA
"NE","FC",2011,29,"All",10,436,22.0349,43.6,29.9426,57.2574,NA,NA,NA,NA,NA,NA
"SE","FC",2011,29,"Pipiens",15,73,14.5399,4.8667,0,12.2249,NA,NA,NA,NA,NA,NA
"SE","FC",2011,29,"Tarsalis",15,375,26.3385,25,11.6709,38.3291,NA,NA,NA,NA,NA,NA
"SE","FC",2011,29,"All",15,448,23.2764,29.8667,18.0872,41.6462,NA,NA,NA,NA,NA,NA
"SW","FC",2011,29,"Pipiens",9,5,0.8819,0.5556,0,1.1318,NA,NA,NA,NA,NA,NA
"SW","FC",2011,29,"Tarsalis",9,52,6.0369,5.7778,1.8337,9.7219,NA,NA,NA,NA,NA,NA
"SW","FC",2011,29,"All",9,57,4.9735,6.3333,3.0839,9.5827,NA,NA,NA,NA,NA,NA
"FC","FC",2011,29,"Pipiens",43,227,11.3228,5.2791,1.8947,8.6635,NA,NA,NA,NA,NA,NA
"FC","FC",2011,29,"Tarsalis",43,921,25.0535,21.4186,13.9302,28.907,NA,NA,NA,NA,NA,NA
"FC","FC",2011,29,"All",43,1148,20.9615,26.6977,20.4324,32.963,NA,NA,NA,NA,NA,NA
"LV","LV",2011,29,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,29,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,29,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,29,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,29,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,29,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,29,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,28,"Pipiens",9,18,2.6458,2,0.2714,3.7286,NA,NA,NA,NA,NA,NA
"NW","FC",2011,28,"Tarsalis",9,58,7.0198,6.4444,1.8581,11.0307,NA,NA,NA,NA,NA,NA
"NW","FC",2011,28,"All",9,76,5.6314,8.4444,4.7652,12.1236,NA,NA,NA,NA,NA,NA
"NE","FC",2011,28,"Pipiens",10,144,28.7062,14.4,0,32.1923,NA,NA,NA,NA,NA,NA
"NE","FC",2011,28,"Tarsalis",10,227,20.5213,22.7,9.9808,35.4192,NA,NA,NA,NA,NA,NA
"NE","FC",2011,28,"All",10,371,24.6565,37.1,21.8177,52.3823,NA,NA,NA,NA,NA,NA
"SE","FC",2011,28,"Pipiens",15,62,14.9134,4.1333,0,11.6805,NA,NA,NA,NA,NA,NA
"SE","FC",2011,28,"Tarsalis",15,134,12.0266,8.9333,2.847,15.0196,NA,NA,NA,NA,NA,NA
"SE","FC",2011,28,"All",15,196,13.5334,13.0667,6.2179,19.9155,NA,NA,NA,NA,NA,NA
