"well_position","ct_threshold","year","week","plate","copies_SLEV","copies_WNV","cq_SLEV","cq","csu_id"
"G1","34000","24","30","plate_2",0,0,55.55,55.55,"CSU-22426"
"G2","34000","24","30","plate_2",0,0,55.55,55.55,"CSU-22434"
"G3","34000","24","30","plate_2",0,0,55.55,55.55,"CSU-22442"
"G4","34000","24","30","plate_2",0,1267.69,55.55,27.51,"BOU-00229"
"G5","34000","24","30","plate_2",0,0,55.55,55.55,"CDC-106"
"G6","34000","24","30","plate_2",0,0,55.55,55.55,"CDC-114"
"G7","34000","24","30","plate_2",0,0,55.55,55.55,"CDC-122"
"G8","34000","24","30","plate_2",0,4453.76,55.55,25.74,"RMRP-00511"
"G9","34000","24","30","plate_2",0,0,55.55,55.55,"RMRP-00519"
"G10","34000","24","30","plate_2",0,109.74,55.55,30.94,"RMRP-00527"
"G12","34000","24","30","plate_2",0,0.37,55.55,38.95,"neg pcr ctrl h20"
"H1","34000","24","30","plate_2",0,0,55.55,55.55,"CSU-22427"
"H2","34000","24","30","plate_2",0,0,55.55,55.55,"CSU-22435"
"H3","34000","24","30","plate_2",0.21,0,39.25,55.55,"CSU-22443"
"H4","34000","24","30","plate_2",0,0,55.55,55.55,"BOU-00230"
"H5","34000","24","30","plate_2",0,0,55.55,55.55,"CDC-107"
"H6","34000","24","30","plate_2",0,0,55.55,55.55,"CDC-115"
"H7","34000","24","30","plate_2",0,0,55.55,55.55,"CDC-123"
"H8","34000","24","30","plate_2",0,0,55.55,55.55,"RMRP-00512"
"H9","34000","24","30","plate_2",0,0,55.55,55.55,"RMRP-00520"
"H10","34000","24","30","plate_2",0,0,55.55,55.55,"RMRP-00528"
"H12","34000","24","30","plate_2",0,0,55.55,55.55,"neg rna ctrl"
"A1","34000","24","31","plate_1",0,39063.41,55.55,23.49,"CSU-22447"
"A2","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22455"
"A3","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22463"
"A4","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22471"
"A5","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22479"
"A6","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22487"
"A7","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22495"
"A8","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22503"
"A9","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22511"
"A10","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22519"
"A11","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22527"
"A12","34000","24","31","plate_1",0,1e+06,55.55,18.9,"wnv_std_1e6"
"B1","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22448"
"B2","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22456"
"B3","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22464"
"B4","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22472"
"B5","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22480"
"B6","34000","24","31","plate_1",0,2877.68,55.55,27.27,"CSU-22488"
"B7","34000","24","31","plate_1",0,0.51,55.55,39.77,"CSU-22496"
"B8","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22504"
"B9","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22512"
"B10","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22520"
"B11","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22528"
"B12","34000","24","31","plate_1",0,10000,55.55,25.26,"wnv_std_1e4"
"C1","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22449"
"C2","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22457"
"C3","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22465"
"C4","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22473"
"C5","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22481"
"C6","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22489"
"C7","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22497"
"C8","34000","24","31","plate_1",0.11,0,39.98,55.55,"CSU-22505"
"C9","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22513"
"C10","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22521"
"C11","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22529"
"C12","34000","24","31","plate_1",0,100,55.55,32.24,"wnv_std_1e2"
"D1","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22450"
"D2","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22458"
"D3","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22466"
"D4","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22474"
"D5","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22482"
"D6","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22490"
"D7","34000","24","31","plate_1",0,0.46,55.55,39.93,"CSU-22498"
"D8","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22506"
"D9","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22514"
"D10","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22522"
"D11","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22530"
"D12","34000","24","31","plate_1",1e+06,10.22,18.57,35.44,"slev_std_1e6"
"E1","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22451"
"E2","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22459"
"E3","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22467"
"E4","34000","24","31","plate_1",0,15958.28,55.55,24.79,"CSU-22475"
"E5","34000","24","31","plate_1",0,29281.97,55.55,23.91,"CSU-22483"
"E6","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22491"
"E7","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22499"
"E8","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22507"
"E9","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22515"
"E10","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22523"
"E11","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22531"
"E12","34000","24","31","plate_1",10000,0,24.82,55.55,"slev_std_1e4"
"F1","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22452"
"F2","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22460"
"F3","34000","24","31","plate_1",1.88,0.45,36.2,39.96,"CSU-22468"
"F4","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22476"
"F5","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22484"
"F6","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22492"
"F7","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22500"
"F8","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22508"
"F9","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22516"
"F10","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22524"
"F11","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22532"
"F12","34000","24","31","plate_1",100,0,30.86,55.55,"slev_std_1e2"
"G1","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22453"
"G2","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22461"
"G3","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22469"
"G4","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22477"
"G5","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22485"
"G6","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22493"
"G7","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22501"
"G8","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22509"
"G9","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22517"
"G10","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22525"
"G11","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22533"
"G12","34000","24","31","plate_1",0,0,55.55,55.55,"neg pcr ctrl"
"H1","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22454"
"H2","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22462"
"H3","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22470"
"H4","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22478"
"H5","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22486"
"H6","34000","24","31","plate_1",0,14705.29,55.55,24.9,"CSU-22494"
"H7","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22502"
"H8","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22510"
"H9","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22518"
"H10","34000","24","31","plate_1",0,0,55.55,55.55,"CSU-22526"
"H11","34000","24","31","plate_1",910189.19,15141344,18.73,14.86,"pos rna ctrl"
"H12","34000","24","31","plate_1",0,0,55.55,55.55,"neg ext ctrl"
"A1","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22534"
"A2","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22542"
"A3","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22550"
"A4","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22558"
"A5","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22566"
"A6","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-129"
"A7","34000","24","31","plate_2",0,4899.76,55.55,25.76,"CDC-137"
"A8","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-145"
"A9","34000","24","31","plate_2",0,0,55.55,55.55,"BOU-00233"
"A10","34000","24","31","plate_2",0,6.71,55.55,35.18,"RMRP-00538"
"A11","34000","24","31","plate_2",0,67.71,55.55,31.88,"RMRP-00546"
"A12","34000","24","31","plate_2",0,1e+06,55.55,18.23,"wnv_std_1e6"
"B1","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22535"
"B2","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22543"
"B3","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22551"
"B4","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22559"
"B5","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22567"
"B6","34000","24","31","plate_2",0,33668.75,55.55,23.01,"CDC-130"
"B7","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-138"
"B8","34000","24","31","plate_2",0,900.69,55.55,28.18,"CDC-146"
"B9","34000","24","31","plate_2",0,0,55.55,55.55,"BOU-00234"
"B10","34000","24","31","plate_2",0,4.71,55.55,35.69,"RMRP-00539"
"B11","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00547"
"B12","34000","24","31","plate_2",0,10000,55.55,24.61,"wnv_std_1e4"
"C1","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22536"
"C2","34000","24","31","plate_2",0,7099.82,55.55,25.23,"CSU-22544"
"C3","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22552"
"C4","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22560"
"C5","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22568"
"C6","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-131"
"C7","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-139"
"C8","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-147"
"C9","34000","24","31","plate_2",0,0,55.55,55.55,"BOU-00235"
"C10","34000","24","31","plate_2",0,761.86,55.55,28.42,"RMRP-00540"
"C11","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00548"
"C12","34000","24","31","plate_2",0,100,55.55,31.39,"wnv_std_1e2"
"D1","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22537"
"D2","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22545"
"D3","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22553"
"D4","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22561"
"D5","34000","24","31","plate_2",0,1.38,55.55,37.45,"CSU-22569"
"D6","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-132"
"D7","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-140"
"D8","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-148"
"D9","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00533"
"D10","34000","24","31","plate_2",0,59177.61,55.55,22.2,"RMRP-00541"
"D11","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00549"
"D12","34000","24","31","plate_2",1e+06,4.64,18.37,35.71,"slev_std_1e6"
"E1","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22538"
"E2","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22546"
"E3","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22554"
"E4","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22562"
"E5","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22570"
"E6","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-133"
"E7","34000","24","31","plate_2",0,266209.81,55.55,20.05,"CDC-141"
"E8","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-149"
"E9","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00534"
"E10","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00542"
"E11","34000","24","31","plate_2",783118.12,18907266,18.72,13.96,"pos rna ctrl"
"E12","34000","24","31","plate_2",10000,0,24.81,55.55,"slev_std_1e4"
"F1","34000","24","31","plate_2",0,1.18,55.55,37.67,"CSU-22539"
"F2","34000","24","31","plate_2",0,0.49,55.55,38.92,"CSU-22547"
"F3","34000","24","31","plate_2",0,0.56,55.55,38.73,"CSU-22555"
"F4","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22563"
"F5","34000","24","31","plate_2",0,20674.44,55.55,23.71,"CDC-126"
"F6","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-134"
"F7","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-142"
"F8","34000","24","31","plate_2",0,135401.08,55.55,21.02,"CDC-150"
"F9","34000","24","31","plate_2",0,16.77,55.55,33.88,"RMRP-00535"
"F10","34000","24","31","plate_2",0,0.47,55.55,38.99,"RMRP-00543"
"F12","34000","24","31","plate_2",100,0,31.17,55.55,"slev_std_1e2"
"G1","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22540"
"G2","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22548"
"G3","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22556"
"G4","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22564"
"G5","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-127"
"G6","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-135"
"G7","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-143"
"G8","34000","24","31","plate_2",0,0,55.55,55.55,"BOU-00231"
"G9","34000","24","31","plate_2",0,783.75,55.55,28.38,"RMRP-00536"
"G10","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00544"
"G12","34000","24","31","plate_2",0,0.65,55.55,38.52,"neg pcr ctrl"
"H1","34000","24","31","plate_2",50.53,0,32.13,55.55,"CSU-22541"
"H2","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22549"
"H3","34000","24","31","plate_2",0,0,55.55,55.55,"CSU-22557"
"H4","34000","24","31","plate_2",0,0.56,55.55,38.74,"CSU-22565"
"H5","34000","24","31","plate_2",1.67,0,36.87,55.55,"CDC-128"
"H6","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-136"
"H7","34000","24","31","plate_2",0,0,55.55,55.55,"CDC-144"
"H8","34000","24","31","plate_2",0,0,55.55,55.55,"BOU-00232"
"H9","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00537"
"H10","34000","24","31","plate_2",0,0,55.55,55.55,"RMRP-00545"
"H12","34000","24","31","plate_2",0,0,55.55,55.55,"neg ext ctrl"
"A1","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22571"
"A2","34000","24","32","plate_1",0,171.57,55.55,31.12,"CSU-22579"
"A3","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22587"
"A4","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22595"
"A5","34000","24","32","plate_1",0,467862.5,55.55,19.94,"CSU-22603"
"A6","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22611"
"A7","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22619"
"A8","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22627"
"A9","34000","24","32","plate_1",0,156658.8,55.55,21.48,"CSU-22635"
"A10","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22643"
"A11","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22651"
"A12","34000","24","32","plate_1",0,1e+06,55.55,18.85,"wnv_std_1e6"
"B1","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22572"
"B2","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22580"
"B3","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22588"
"B4","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22596"
"B5","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22604"
"B6","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22612"
"B7","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22620"
"B8","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22628"
"B9","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22636"
"B10","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22644"
"B11","34000","24","32","plate_1",0,0.48,55.55,39.41,"CSU-22652"
"B12","34000","24","32","plate_1",0,10000,55.55,25.41,"wnv_std_1e4"
"C1","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22573"
"C2","34000","24","32","plate_1",0,39169.93,55.55,23.44,"CSU-22581"
"C3","34000","24","32","plate_1",0,3.65,55.55,36.56,"CSU-22589"
"C4","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22597"
"C5","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22605"
"C6","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22613"
"C7","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22621"
"C8","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22629"
"C9","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22637"
"C10","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22645"
"C11","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22653"
"C12","34000","24","32","plate_1",0,100,55.55,31.86,"wnv_std_1e2"
"D1","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22574"
"D2","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22582"
"D3","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22590"
"D4","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22598"
"D5","34000","24","32","plate_1",0,0.77,55.55,38.76,"CSU-22606"
"D6","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22614"
"D7","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22622"
"D8","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22630"
"D9","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22638"
"D10","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22646"
"D11","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22654"
"D12","34000","24","32","plate_1",1e+06,5.77,18.57,35.91,"slev_std_1e6"
"E1","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22575"
"E2","34000","24","32","plate_1",0.6,0,37.65,55.55,"CSU-22583"
"E3","34000","24","32","plate_1",0,204076.02,55.55,21.11,"CSU-22591"
"E4","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22599"
"E5","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22607"
"E6","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22615"
"E7","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22623"
"E8","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22631"
"E9","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22639"
"E10","34000","24","32","plate_1",0,2.16,55.55,37.3,"CSU-22647"
"E11","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22655"
"E12","34000","24","32","plate_1",10000,0,24.95,55.55,"slev_std_1e4"
"F1","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22576"
"F2","34000","24","32","plate_1",0,6298.78,55.55,26.03,"CSU-22584"
"F3","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22592"
"F4","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22600"
"F5","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22608"
"F6","34000","24","32","plate_1",0,0.78,55.55,38.74,"CSU-22616"
"F7","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22624"
"F8","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22632"
"F9","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22640"
"F10","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22648"
"F11","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22656"
"F12","34000","24","32","plate_1",100,0.64,30.78,39.02,"slev_std_1e2"
"G1","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22577"
"G2","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22585"
"G3","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22593"
"G4","34000","24","32","plate_1",0.88,3.69,37.14,36.54,"CSU-22601"
"G5","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22609"
"G6","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22617"
"G7","34000","24","32","plate_1",0,82498.35,55.55,22.39,"CSU-22625"
"G8","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22633"
"G9","34000","24","32","plate_1",0,80334.79,55.55,22.43,"CSU-22641"
"G10","34000","24","32","plate_1",0,1.58,55.55,37.74,"CSU-22649"
"G11","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22657"
"G12","34000","24","32","plate_1",1.61,0,36.34,55.55,"neg pcr ctrl"
"H1","34000","24","32","plate_1",1.95,0,36.09,55.55,"CSU-22578"
"H2","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22586"
"H3","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22594"
"H4","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22602"
"H5","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22610"
"H6","34000","24","32","plate_1",0.24,0,38.88,55.55,"CSU-22618"
"H7","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22626"
"H8","34000","24","32","plate_1",0.12,0,39.81,55.55,"CSU-22634"
"H9","34000","24","32","plate_1",0,62.1,55.55,32.55,"CSU-22642"
"H10","34000","24","32","plate_1",0,0,55.55,55.55,"CSU-22650"
"H11","34000","24","32","plate_1",2313478,9961597,17.55,15.62,"pos ext ctl"
"H12","34000","24","32","plate_1",0,0,55.55,55.55,"neg extract ctl"
"A1","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22659"
"A2","34000","24","32","plate_2",0,301596.97,55.55,20.06,"CSU-22667"
"A3","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22675"
"A4","34000","24","32","plate_2",0,0,55.55,55.55,"BOU-00237"
"A5","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-155"
"A6","34000","24","32","plate_2",0,1.91,55.55,37.05,"CDC-163"
"A7","34000","24","32","plate_2",0,0.36,55.55,39.41,"RMRP00551"
"A8","34000","24","32","plate_2",0,36.28,55.55,32.87,"RMRP00559"
"A9","34000","24","32","plate_2",0,436847.59,55.55,19.53,"RMRP00567"
"A10","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00575"
"A12","34000","24","32","plate_2",0,1e+06,55.55,18.24,"wnv_std_1e6"
"B1","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22660"
"B2","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22668"
"B3","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22676"
"B4","34000","24","32","plate_2",0,0,55.55,55.55,"BOU-00238"
"B5","34000","24","32","plate_2",0,202.01,55.55,30.43,"CDC-156"
"B6","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-164"
"B7","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00552"
"B8","34000","24","32","plate_2",0,2733.09,55.55,26.73,"RMRP00560"
"B9","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00568"
"B10","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00576"
"B12","34000","24","32","plate_2",0,10000,55.55,25.11,"wnv_std_1e4"
"C1","34000","24","32","plate_2",0,155.21,55.55,30.81,"CSU-22661"
"C2","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22669"
"C3","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22677"
"C4","34000","24","32","plate_2",0,24619.88,55.55,23.61,"BOU-00239"
"C5","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-157"
"C6","34000","24","32","plate_2",0,6923.18,55.55,25.41,"CDC-165"
"C7","34000","24","32","plate_2",0,457,55.55,29.27,"RMRP00553"
"C8","34000","24","32","plate_2",0,300.93,55.55,29.87,"RMRP00561"
"C9","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00569"
"C10","34000","24","32","plate_2",0,65.72,55.55,32.03,"RMRP00577"
"C12","34000","24","32","plate_2",0,100,55.55,31.32,"wnv_std_1e2"
"D1","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22662"
"D2","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22670"
"D3","34000","24","32","plate_2",0,0.7,55.55,38.48,"CSU-22678"
"D4","34000","24","32","plate_2",0,0,55.55,55.55,"BOU-00240"
"D5","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-158"
"D6","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-166"
"D7","34000","24","32","plate_2",0,3581.09,55.55,26.35,"RMRP00554"
"D8","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00562"
"D9","34000","24","32","plate_2",1.22,0,37.65,55.55,"RMRP00570"
"D10","34000","24","32","plate_2",0,769.89,55.55,28.53,"RMRP00578"
"D12","34000","24","32","plate_2",1e+06,1.19,18.69,37.72,"slev_std_1e6"
"E1","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22663"
"E2","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22671"
"E3","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22679"
"E4","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-151"
"E5","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-159"
"E6","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-167"
"E7","34000","24","32","plate_2",0,164.93,55.55,30.72,"RMRP00555"
"E8","34000","24","32","plate_2",0,5023.14,55.55,25.87,"RMRP00563"
"E9","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00571"
"E10","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00579"
"E12","34000","24","32","plate_2",10000,0,25.25,55.55,"slev_std_1e4"
"F1","34000","24","32","plate_2",0,0.31,55.55,39.63,"CSU-22664"
"F2","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22672"
"F3","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22680"
"F4","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-152"
"F5","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-160"
"F6","34000","24","32","plate_2",0,8097,55.55,25.19,"CDC-168"
