trap_id,zone,zone2,trap_date,year,week,spp,method,trap_status,total,key,source,epiweek,week_submitted
FC-071,SW,FC,2010-08-12,2010,32,Pipiens,L,culex,13,FC071|Pipiens|2010|32,cfc,32,32
FC-071,SW,FC,2010-08-12,2010,32,Tarsalis,L,culex,6,FC071|Tarsalis|2010|32,cfc,32,32
FC-011,NW,FC,2010-08-11,2010,32,Pipiens,L,culex,1,FC011|Pipiens|2010|32,cfc,32,32
FC-011,NW,FC,2010-08-11,2010,32,Tarsalis,L,culex,3,FC011|Tarsalis|2010|32,cfc,32,32
FC-015,NW,FC,2010-08-11,2010,32,Pipiens,L,culex,6,FC015|Pipiens|2010|32,cfc,32,32
FC-015,NW,FC,2010-08-11,2010,32,Tarsalis,L,culex,15,FC015|Tarsalis|2010|32,cfc,32,32
FC-041,NW,FC,2010-08-11,2010,32,Pipiens,L,culex,26,FC041|Pipiens|2010|32,cfc,32,32
FC-041,NW,FC,2010-08-11,2010,32,Tarsalis,L,culex,100,FC041|Tarsalis|2010|32,cfc,32,32
FC-052,NW,FC,2010-08-11,2010,32,Pipiens,L,culex,0,FC052|Pipiens|2010|32,cfc,32,
FC-052,NW,FC,2010-08-11,2010,32,Tarsalis,L,culex,14,FC052|Tarsalis|2010|32,cfc,32,32
FC-058,SW,FC,2010-08-11,2010,32,Pipiens,L,culex,1,FC058|Pipiens|2010|32,cfc,32,32
FC-058,SW,FC,2010-08-11,2010,32,Tarsalis,L,culex,4,FC058|Tarsalis|2010|32,cfc,32,32
FC-060,NW,FC,2010-08-11,2010,32,Pipiens,L,culex,0,FC060|Pipiens|2010|32,cfc,32,
FC-060,NW,FC,2010-08-11,2010,32,Tarsalis,L,culex,7,FC060|Tarsalis|2010|32,cfc,32,32
FC-061,NW,FC,2010-08-11,2010,32,Pipiens,L,culex,1,FC061|Pipiens|2010|32,cfc,32,32
FC-061,NW,FC,2010-08-11,2010,32,Tarsalis,L,culex,48,FC061|Tarsalis|2010|32,cfc,32,32
FC-063,NW,FC,2010-08-11,2010,32,Pipiens,L,culex,10,FC063|Pipiens|2010|32,cfc,32,
FC-063,NW,FC,2010-08-11,2010,32,Tarsalis,L,culex,6,FC063|Tarsalis|2010|32,cfc,32,32
FC-023,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,0,FC023|Pipiens|2010|32,cfc,32,
FC-023,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,20,FC023|Tarsalis|2010|32,cfc,32,32
FC-027,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,3,FC027|Pipiens|2010|32,cfc,32,32
FC-027,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,5,FC027|Tarsalis|2010|32,cfc,32,32
FC-031,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,1,FC031|Pipiens|2010|32,cfc,32,32
FC-031,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,49,FC031|Tarsalis|2010|32,cfc,32,32
FC-039,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,1,FC039|Pipiens|2010|32,cfc,32,32
FC-039,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,13,FC039|Tarsalis|2010|32,cfc,32,32
FC-046,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,1,FC046|Pipiens|2010|32,cfc,32,32
FC-046,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,15,FC046|Tarsalis|2010|32,cfc,32,32
FC-047,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,0,FC047|Pipiens|2010|32,cfc,32,
FC-047,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,7,FC047|Tarsalis|2010|32,cfc,32,32
FC-050,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,2,FC050|Pipiens|2010|32,cfc,32,32
FC-050,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,27,FC050|Tarsalis|2010|32,cfc,32,32
FC-053,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,10,FC053|Pipiens|2010|32,cfc,32,32
FC-053,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,54,FC053|Tarsalis|2010|32,cfc,32,32
FC-059,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,20,FC059|Pipiens|2010|32,cfc,32,32
FC-059,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,27,FC059|Tarsalis|2010|32,cfc,32,32
FC-064,SE,FC,2010-08-10,2010,32,Pipiens,L,culex,0,FC064|Pipiens|2010|32,cfc,32,
FC-064,SE,FC,2010-08-10,2010,32,Tarsalis,L,culex,6,FC064|Tarsalis|2010|32,cfc,32,32
FC-004,SE,FC,2010-08-09,2010,32,Pipiens,L,culex,7,FC004|Pipiens|2010|32,cfc,32,32
FC-004,SE,FC,2010-08-09,2010,32,Tarsalis,L,culex,32,FC004|Tarsalis|2010|32,cfc,32,32
FC-006,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,12,FC006|Pipiens|2010|32,cfc,32,32
FC-006,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,24,FC006|Tarsalis|2010|32,cfc,32,32
FC-014,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,1,FC014|Pipiens|2010|32,cfc,32,32
FC-014,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,10,FC014|Tarsalis|2010|32,cfc,32,32
FC-019,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,5,FC019|Pipiens|2010|32,cfc,32,32
FC-019,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,19,FC019|Tarsalis|2010|32,cfc,32,32
FC-034,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,2,FC034|Pipiens|2010|32,cfc,32,32
FC-034,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,34,FC034|Tarsalis|2010|32,cfc,32,32
FC-036,NW,FC,2010-08-09,2010,32,Pipiens,L,culex,9,FC036|Pipiens|2010|32,cfc,32,32
FC-036,NW,FC,2010-08-09,2010,32,Tarsalis,L,culex,83,FC036|Tarsalis|2010|32,cfc,32,32
FC-038,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,0,FC038|Pipiens|2010|32,cfc,32,
FC-038,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,24,FC038|Tarsalis|2010|32,cfc,32,32
FC-040,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,12,FC040|Pipiens|2010|32,cfc,32,32
FC-040,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,95,FC040|Tarsalis|2010|32,cfc,32,32
FC-066,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,7,FC066|Pipiens|2010|32,cfc,32,32
FC-066,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,11,FC066|Tarsalis|2010|32,cfc,32,32
FC-067,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,10,FC067|Pipiens|2010|32,cfc,32,32
FC-067,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,42,FC067|Tarsalis|2010|32,cfc,32,32
FC-069,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,0,FC069|Pipiens|2010|32,cfc,32,
FC-069,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,12,FC069|Tarsalis|2010|32,cfc,32,32
FC-072,NE,FC,2010-08-09,2010,32,Pipiens,L,culex,66,FC072|Pipiens|2010|32,cfc,32,32
FC-072,NE,FC,2010-08-09,2010,32,Tarsalis,L,culex,80,FC072|Tarsalis|2010|32,cfc,32,32
FC-001,SW,FC,2010-08-05,2010,31,Pipiens,L,culex,0,FC001|Pipiens|2010|31,cfc,31,
FC-001,SW,FC,2010-08-05,2010,31,Tarsalis,L,culex,9,FC001|Tarsalis|2010|31,cfc,31,31
FC-029,SE,FC,2010-08-05,2010,31,Pipiens,L,culex,24,FC029|Pipiens|2010|31,cfc,31,31
FC-029,SE,FC,2010-08-05,2010,31,Tarsalis,L,culex,6,FC029|Tarsalis|2010|31,cfc,31,31
FC-037,SW,FC,2010-08-05,2010,31,Pipiens,L,culex,1,FC037|Pipiens|2010|31,cfc,31,31
FC-037,SW,FC,2010-08-05,2010,31,Tarsalis,L,culex,35,FC037|Tarsalis|2010|31,cfc,31,31
FC-054,SE,FC,2010-08-05,2010,31,Pipiens,L,culex,1,FC054|Pipiens|2010|31,cfc,31,31
FC-054,SE,FC,2010-08-05,2010,31,Tarsalis,L,culex,20,FC054|Tarsalis|2010|31,cfc,31,31
FC-057,SW,FC,2010-08-05,2010,31,Pipiens,L,culex,0,FC057|Pipiens|2010|31,cfc,31,
FC-057,SW,FC,2010-08-05,2010,31,Tarsalis,L,culex,3,FC057|Tarsalis|2010|31,cfc,31,31
FC-062,SW,FC,2010-08-05,2010,31,Pipiens,L,culex,5,FC062|Pipiens|2010|31,cfc,31,31
FC-062,SW,FC,2010-08-05,2010,31,Tarsalis,L,culex,13,FC062|Tarsalis|2010|31,cfc,31,31
FC-068,SW,FC,2010-08-05,2010,31,Pipiens,L,culex,3,FC068|Pipiens|2010|31,cfc,31,31
FC-068,SW,FC,2010-08-05,2010,31,Tarsalis,L,culex,23,FC068|Tarsalis|2010|31,cfc,31,31
FC-071,SW,FC,2010-08-05,2010,31,Pipiens,L,culex,17,FC071|Pipiens|2010|31,cfc,31,31
FC-071,SW,FC,2010-08-05,2010,31,Tarsalis,L,culex,20,FC071|Tarsalis|2010|31,cfc,31,31
FC-011,NW,FC,2010-08-04,2010,31,Pipiens,L,culex,3,FC011|Pipiens|2010|31,cfc,31,31
FC-011,NW,FC,2010-08-04,2010,31,Tarsalis,L,culex,8,FC011|Tarsalis|2010|31,cfc,31,31
FC-015,NW,FC,2010-08-04,2010,31,Pipiens,L,culex,12,FC015|Pipiens|2010|31,cfc,31,31
FC-015,NW,FC,2010-08-04,2010,31,Tarsalis,L,culex,8,FC015|Tarsalis|2010|31,cfc,31,31
FC-041,NW,FC,2010-08-04,2010,31,Pipiens,L,culex,28,FC041|Pipiens|2010|31,cfc,31,31
FC-041,NW,FC,2010-08-04,2010,31,Tarsalis,L,culex,64,FC041|Tarsalis|2010|31,cfc,31,31
FC-049,SW,FC,2010-08-04,2010,31,Pipiens,L,culex,0,FC049|Pipiens|2010|31,cfc,31,
FC-049,SW,FC,2010-08-04,2010,31,Tarsalis,L,culex,6,FC049|Tarsalis|2010|31,cfc,31,31
FC-058,SW,FC,2010-08-04,2010,31,Pipiens,L,culex,3,FC058|Pipiens|2010|31,cfc,31,31
FC-058,SW,FC,2010-08-04,2010,31,Tarsalis,L,culex,6,FC058|Tarsalis|2010|31,cfc,31,31
FC-060,NW,FC,2010-08-04,2010,31,Pipiens,L,culex,2,FC060|Pipiens|2010|31,cfc,31,31
FC-060,NW,FC,2010-08-04,2010,31,Tarsalis,L,culex,11,FC060|Tarsalis|2010|31,cfc,31,31
FC-061,NW,FC,2010-08-04,2010,31,Pipiens,L,culex,3,FC061|Pipiens|2010|31,cfc,31,31
FC-061,NW,FC,2010-08-04,2010,31,Tarsalis,L,culex,56,FC061|Tarsalis|2010|31,cfc,31,31
FC-063,NW,FC,2010-08-04,2010,31,Pipiens,L,culex,11,FC063|Pipiens|2010|31,cfc,31,31
FC-063,NW,FC,2010-08-04,2010,31,Tarsalis,L,culex,5,FC063|Tarsalis|2010|31,cfc,31,31
FC-004,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,4,FC004|Pipiens|2010|31,cfc,31,31
FC-004,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,48,FC004|Tarsalis|2010|31,cfc,31,31
FC-014,NE,FC,2010-08-03,2010,31,Pipiens,L,culex,2,FC014|Pipiens|2010|31,cfc,31,31
FC-014,NE,FC,2010-08-03,2010,31,Tarsalis,L,culex,21,FC014|Tarsalis|2010|31,cfc,31,31
FC-023,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,1,FC023|Pipiens|2010|31,cfc,31,31
FC-023,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,28,FC023|Tarsalis|2010|31,cfc,31,31
FC-027,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,2,FC027|Pipiens|2010|31,cfc,31,31
FC-027,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,91,FC027|Tarsalis|2010|31,cfc,31,31
FC-031,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,2,FC031|Pipiens|2010|31,cfc,31,31
FC-031,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,54,FC031|Tarsalis|2010|31,cfc,31,31
FC-039,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,1,FC039|Pipiens|2010|31,cfc,31,31
FC-039,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,23,FC039|Tarsalis|2010|31,cfc,31,31
FC-046,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,0,FC046|Pipiens|2010|31,cfc,31,
FC-046,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,20,FC046|Tarsalis|2010|31,cfc,31,31
FC-047,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,0,FC047|Pipiens|2010|31,cfc,31,
FC-047,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,2,FC047|Tarsalis|2010|31,cfc,31,31
FC-050,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,0,FC050|Pipiens|2010|31,cfc,31,
FC-050,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,31,FC050|Tarsalis|2010|31,cfc,31,31
FC-053,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,9,FC053|Pipiens|2010|31,cfc,31,31
FC-053,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,92,FC053|Tarsalis|2010|31,cfc,31,31
FC-059,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,15,FC059|Pipiens|2010|31,cfc,31,31
FC-059,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,88,FC059|Tarsalis|2010|31,cfc,31,31
FC-064,SE,FC,2010-08-03,2010,31,Pipiens,L,culex,12,FC064|Pipiens|2010|31,cfc,31,31
FC-064,SE,FC,2010-08-03,2010,31,Tarsalis,L,culex,29,FC064|Tarsalis|2010|31,cfc,31,31
FC-006,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,5,FC006|Pipiens|2010|31,cfc,31,31
FC-006,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,54,FC006|Tarsalis|2010|31,cfc,31,31
FC-019,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,12,FC019|Pipiens|2010|31,cfc,31,31
FC-019,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,62,FC019|Tarsalis|2010|31,cfc,31,31
FC-034,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,2,FC034|Pipiens|2010|31,cfc,31,31
FC-034,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,95,FC034|Tarsalis|2010|31,cfc,31,31
FC-036,NW,FC,2010-08-02,2010,31,Pipiens,L,culex,3,FC036|Pipiens|2010|31,cfc,31,31
FC-036,NW,FC,2010-08-02,2010,31,Tarsalis,L,culex,100,FC036|Tarsalis|2010|31,cfc,31,31
FC-038,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,0,FC038|Pipiens|2010|31,cfc,31,
FC-038,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,44,FC038|Tarsalis|2010|31,cfc,31,31
FC-040,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,26,FC040|Pipiens|2010|31,cfc,31,31
FC-040,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,100,FC040|Tarsalis|2010|31,cfc,31,31
FC-066,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,7,FC066|Pipiens|2010|31,cfc,31,31
FC-066,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,91,FC066|Tarsalis|2010|31,cfc,31,31
FC-067,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,15,FC067|Pipiens|2010|31,cfc,31,31
FC-067,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,76,FC067|Tarsalis|2010|31,cfc,31,31
FC-069,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,0,FC069|Pipiens|2010|31,cfc,31,
FC-069,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,40,FC069|Tarsalis|2010|31,cfc,31,31
FC-072,NE,FC,2010-08-02,2010,31,Pipiens,L,culex,25,FC072|Pipiens|2010|31,cfc,31,31
FC-072,NE,FC,2010-08-02,2010,31,Tarsalis,L,culex,78,FC072|Tarsalis|2010|31,cfc,31,31
FC-001,SW,FC,2010-07-29,2010,30,Pipiens,L,culex,0,FC001|Pipiens|2010|30,cfc,30,
FC-001,SW,FC,2010-07-29,2010,30,Tarsalis,L,culex,7,FC001|Tarsalis|2010|30,cfc,30,30
FC-029,SE,FC,2010-07-29,2010,30,Pipiens,L,culex,31,FC029|Pipiens|2010|30,cfc,30,30
FC-029,SE,FC,2010-07-29,2010,30,Tarsalis,L,culex,25,FC029|Tarsalis|2010|30,cfc,30,30
FC-037,SW,FC,2010-07-29,2010,30,Pipiens,L,culex,0,FC037|Pipiens|2010|30,cfc,30,
FC-037,SW,FC,2010-07-29,2010,30,Tarsalis,L,culex,36,FC037|Tarsalis|2010|30,cfc,30,30
FC-054,SE,FC,2010-07-29,2010,30,Pipiens,L,culex,0,FC054|Pipiens|2010|30,cfc,30,
FC-054,SE,FC,2010-07-29,2010,30,Tarsalis,L,culex,15,FC054|Tarsalis|2010|30,cfc,30,30
FC-057,SW,FC,2010-07-29,2010,30,Pipiens,L,culex,0,FC057|Pipiens|2010|30,cfc,30,
FC-057,SW,FC,2010-07-29,2010,30,Tarsalis,L,culex,16,FC057|Tarsalis|2010|30,cfc,30,30
FC-062,SW,FC,2010-07-29,2010,30,Pipiens,L,culex,1,FC062|Pipiens|2010|30,cfc,30,30
FC-062,SW,FC,2010-07-29,2010,30,Tarsalis,L,culex,14,FC062|Tarsalis|2010|30,cfc,30,30
FC-068,SW,FC,2010-07-29,2010,30,Pipiens,L,culex,0,FC068|Pipiens|2010|30,cfc,30,
FC-068,SW,FC,2010-07-29,2010,30,Tarsalis,L,culex,7,FC068|Tarsalis|2010|30,cfc,30,30
FC-071,SW,FC,2010-07-29,2010,30,Pipiens,L,culex,9,FC071|Pipiens|2010|30,cfc,30,30
FC-071,SW,FC,2010-07-29,2010,30,Tarsalis,L,culex,31,FC071|Tarsalis|2010|30,cfc,30,30
FC-011,NW,FC,2010-07-28,2010,30,Pipiens,L,culex,1,FC011|Pipiens|2010|30,cfc,30,30
FC-011,NW,FC,2010-07-28,2010,30,Tarsalis,L,culex,24,FC011|Tarsalis|2010|30,cfc,30,30
FC-015,NW,FC,2010-07-28,2010,30,Pipiens,L,culex,1,FC015|Pipiens|2010|30,cfc,30,30
FC-015,NW,FC,2010-07-28,2010,30,Tarsalis,L,culex,11,FC015|Tarsalis|2010|30,cfc,30,30
FC-041,NW,FC,2010-07-28,2010,30,Pipiens,L,culex,23,FC041|Pipiens|2010|30,cfc,30,30
FC-041,NW,FC,2010-07-28,2010,30,Tarsalis,L,culex,38,FC041|Tarsalis|2010|30,cfc,30,30
FC-049,SW,FC,2010-07-28,2010,30,Pipiens,L,culex,3,FC049|Pipiens|2010|30,cfc,30,30
FC-049,SW,FC,2010-07-28,2010,30,Tarsalis,L,culex,5,FC049|Tarsalis|2010|30,cfc,30,30
FC-052,NW,FC,2010-07-28,2010,30,Pipiens,L,culex,1,FC052|Pipiens|2010|30,cfc,30,30
FC-052,NW,FC,2010-07-28,2010,30,Tarsalis,L,culex,6,FC052|Tarsalis|2010|30,cfc,30,30
FC-058,SW,FC,2010-07-28,2010,30,Pipiens,L,culex,0,FC058|Pipiens|2010|30,cfc,30,
FC-058,SW,FC,2010-07-28,2010,30,Tarsalis,L,culex,8,FC058|Tarsalis|2010|30,cfc,30,30
FC-060,NW,FC,2010-07-28,2010,30,Pipiens,L,culex,1,FC060|Pipiens|2010|30,cfc,30,30
FC-060,NW,FC,2010-07-28,2010,30,Tarsalis,L,culex,20,FC060|Tarsalis|2010|30,cfc,30,30
FC-061,NW,FC,2010-07-28,2010,30,Pipiens,L,culex,5,FC061|Pipiens|2010|30,cfc,30,30
FC-061,NW,FC,2010-07-28,2010,30,Tarsalis,L,culex,34,FC061|Tarsalis|2010|30,cfc,30,30
FC-063,NW,FC,2010-07-28,2010,30,Pipiens,L,culex,32,FC063|Pipiens|2010|30,cfc,30,30
FC-063,NW,FC,2010-07-28,2010,30,Tarsalis,L,culex,9,FC063|Tarsalis|2010|30,cfc,30,30
FC-064,SE,FC,2010-07-28,2010,30,Pipiens,L,culex,2,FC064|Pipiens|2010|30,cfc,30,30
FC-064,SE,FC,2010-07-28,2010,30,Tarsalis,L,culex,32,FC064|Tarsalis|2010|30,cfc,30,30
FC-023,SE,FC,2010-07-27,2010,30,Pipiens,L,culex,0,FC023|Pipiens|2010|30,cfc,30,
FC-023,SE,FC,2010-07-27,2010,30,Tarsalis,L,culex,45,FC023|Tarsalis|2010|30,cfc,30,30
FC-027,SE,FC,2010-07-27,2010,30,Pipiens,L,culex,0,FC027|Pipiens|2010|30,cfc,30,
FC-027,SE,FC,2010-07-27,2010,30,Tarsalis,L,culex,68,FC027|Tarsalis|2010|30,cfc,30,30
FC-031,SE,FC,2010-07-27,2010,30,Pipiens,L,culex,0,FC031|Pipiens|2010|30,cfc,30,
FC-031,SE,FC,2010-07-27,2010,30,Tarsalis,L,culex,55,FC031|Tarsalis|2010|30,cfc,30,30
FC-039,SE,FC,2010-07-27,2010,30,Pipiens,L,culex,0,FC039|Pipiens|2010|30,cfc,30,
FC-039,SE,FC,2010-07-27,2010,30,Tarsalis,L,culex,83,FC039|Tarsalis|2010|30,cfc,30,30
FC-047,SE,FC,2010-07-27,2010,30,Pipiens,L,culex,2,FC047|Pipiens|2010|30,cfc,30,30
FC-047,SE,FC,2010-07-27,2010,30,Tarsalis,L,culex,100,FC047|Tarsalis|2010|30,cfc,30,30
FC-050,SE,FC,2010-07-27,2010,30,Pipiens,L,culex,0,FC050|Pipiens|2010|30,cfc,30,
FC-050,SE,FC,2010-07-27,2010,30,Tarsalis,L,culex,91,FC050|Tarsalis|2010|30,cfc,30,30
FC-053,SE,FC,2010-07-27,2010,30,Pipiens,L,culex,4,FC053|Pipiens|2010|30,cfc,30,30
FC-053,SE,FC,2010-07-27,2010,30,Tarsalis,L,culex,100,FC053|Tarsalis|2010|30,cfc,30,30
FC-059,SE,FC,2010-07-27,2010,30,Pipiens,L,culex,17,FC059|Pipiens|2010|30,cfc,30,30
FC-059,SE,FC,2010-07-27,2010,30,Tarsalis,L,culex,100,FC059|Tarsalis|2010|30,cfc,30,30
FC-004,SE,FC,2010-07-26,2010,30,Pipiens,L,culex,3,FC004|Pipiens|2010|30,cfc,30,30
FC-004,SE,FC,2010-07-26,2010,30,Tarsalis,L,culex,100,FC004|Tarsalis|2010|30,cfc,30,30
FC-014,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,0,FC014|Pipiens|2010|30,cfc,30,
FC-014,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,15,FC014|Tarsalis|2010|30,cfc,30,30
FC-019,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,8,FC019|Pipiens|2010|30,cfc,30,30
FC-019,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,57,FC019|Tarsalis|2010|30,cfc,30,30
FC-034,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,0,FC034|Pipiens|2010|30,cfc,30,
FC-034,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,100,FC034|Tarsalis|2010|30,cfc,30,30
FC-036,NW,FC,2010-07-26,2010,30,Pipiens,L,culex,2,FC036|Pipiens|2010|30,cfc,30,30
FC-036,NW,FC,2010-07-26,2010,30,Tarsalis,L,culex,100,FC036|Tarsalis|2010|30,cfc,30,30
FC-038,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,0,FC038|Pipiens|2010|30,cfc,30,
FC-038,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,36,FC038|Tarsalis|2010|30,cfc,30,30
FC-040,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,3,FC040|Pipiens|2010|30,cfc,30,30
FC-040,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,100,FC040|Tarsalis|2010|30,cfc,30,30
FC-066,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,0,FC066|Pipiens|2010|30,cfc,30,
FC-066,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,52,FC066|Tarsalis|2010|30,cfc,30,30
FC-067,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,21,FC067|Pipiens|2010|30,cfc,30,30
FC-067,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,100,FC067|Tarsalis|2010|30,cfc,30,30
FC-069,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,2,FC069|Pipiens|2010|30,cfc,30,30
FC-069,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,69,FC069|Tarsalis|2010|30,cfc,30,30
FC-072,NE,FC,2010-07-26,2010,30,Pipiens,L,culex,8,FC072|Pipiens|2010|30,cfc,30,30
FC-072,NE,FC,2010-07-26,2010,30,Tarsalis,L,culex,100,FC072|Tarsalis|2010|30,cfc,30,30
FC-001,SW,FC,2010-07-22,2010,29,Pipiens,L,culex,0,FC001|Pipiens|2010|29,cfc,29,
FC-001,SW,FC,2010-07-22,2010,29,Tarsalis,L,culex,5,FC001|Tarsalis|2010|29,cfc,29,29
FC-029,SE,FC,2010-07-22,2010,29,Pipiens,L,culex,7,FC029|Pipiens|2010|29,cfc,29,29
FC-029,SE,FC,2010-07-22,2010,29,Tarsalis,L,culex,29,FC029|Tarsalis|2010|29,cfc,29,29
FC-037,SW,FC,2010-07-22,2010,29,Pipiens,L,culex,0,FC037|Pipiens|2010|29,cfc,29,
FC-037,SW,FC,2010-07-22,2010,29,Tarsalis,L,culex,22,FC037|Tarsalis|2010|29,cfc,29,29
FC-054,SE,FC,2010-07-22,2010,29,Pipiens,L,culex,0,FC054|Pipiens|2010|29,cfc,29,
FC-054,SE,FC,2010-07-22,2010,29,Tarsalis,L,culex,14,FC054|Tarsalis|2010|29,cfc,29,29
FC-057,SW,FC,2010-07-22,2010,29,Pipiens,L,culex,0,FC057|Pipiens|2010|29,cfc,29,
FC-057,SW,FC,2010-07-22,2010,29,Tarsalis,L,culex,2,FC057|Tarsalis|2010|29,cfc,29,29
FC-062,SW,FC,2010-07-22,2010,29,Pipiens,L,culex,0,FC062|Pipiens|2010|29,cfc,29,
FC-062,SW,FC,2010-07-22,2010,29,Tarsalis,L,culex,6,FC062|Tarsalis|2010|29,cfc,29,29
FC-068,SW,FC,2010-07-22,2010,29,Pipiens,L,culex,0,FC068|Pipiens|2010|29,cfc,29,
FC-068,SW,FC,2010-07-22,2010,29,Tarsalis,L,culex,10,FC068|Tarsalis|2010|29,cfc,29,29
FC-071,SW,FC,2010-07-22,2010,29,Pipiens,L,culex,11,FC071|Pipiens|2010|29,cfc,29,29
FC-071,SW,FC,2010-07-22,2010,29,Tarsalis,L,culex,36,FC071|Tarsalis|2010|29,cfc,29,29
FC-011,NW,FC,2010-07-21,2010,29,Pipiens,L,culex,0,FC011|Pipiens|2010|29,cfc,29,
FC-011,NW,FC,2010-07-21,2010,29,Tarsalis,L,culex,16,FC011|Tarsalis|2010|29,cfc,29,29
FC-015,NW,FC,2010-07-21,2010,29,Pipiens,L,culex,12,FC015|Pipiens|2010|29,cfc,29,29
FC-015,NW,FC,2010-07-21,2010,29,Tarsalis,L,culex,24,FC015|Tarsalis|2010|29,cfc,29,29
FC-041,NW,FC,2010-07-21,2010,29,Pipiens,L,culex,7,FC041|Pipiens|2010|29,cfc,29,29
