"zone","zone2","year","week","spp","trap_L","mosq_L","abund","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"BC","BC",2019,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,35,"Pipiens",10,44,4.4,0.0143,8e-04,0.0733,0.06,0,0.32
"NW","FC",2019,35,"Tarsalis",9,168,18.67,0.0075,4e-04,0.0377,0.14,0.01,0.7
"NW","FC",2019,35,"All",10,212,21.2,0.0102,0.0018,0.0341,0.22,0.04,0.72
"NE","FC",2019,35,"Pipiens",10,316,31.6,0.0046,3e-04,0.022,0.15,0.01,0.7
"NE","FC",2019,35,"Tarsalis",10,811,81.1,0.0127,0.0047,0.0297,1.03,0.38,2.41
"NE","FC",2019,35,"All",10,1127,112.7,0.01,0.0041,0.0214,1.13,0.46,2.41
"SE","FC",2019,35,"Pipiens",15,237,15.8,0.0079,0.0015,0.0264,0.12,0.02,0.42
"SE","FC",2019,35,"Tarsalis",15,702,46.8,0,0,0.0105,0,0,0.49
"SE","FC",2019,35,"All",15,939,62.6,0.0033,6e-04,0.0107,0.21,0.04,0.67
"SW","FC",2019,35,"Pipiens",10,26,2.6,0,0,0.0481,0,0,0.13
"SW","FC",2019,35,"Tarsalis",10,240,24,0,0,0.0167,0,0,0.4
"SW","FC",2019,35,"All",10,266,26.6,0,0,0.0126,0,0,0.34
"FC","FC",2019,35,"Pipiens",43,623,14.49,0.0067,0.0022,0.0161,0.1,0.03,0.23
"FC","FC",2019,35,"Tarsalis",43,1921,44.67,0.0054,0.0022,0.0114,0.24,0.1,0.51
"FC","FC",2019,35,"All",43,2544,59.16,0.0059,0.003,0.0106,0.35,0.18,0.63
"LV","LV",2019,35,"Pipiens",6,16,2.67,0,0,0.1936,0,0,0.52
"LV","LV",2019,35,"Tarsalis",6,94,15.67,0.0258,0.0047,0.0953,0.4,0.07,1.49
"LV","LV",2019,35,"All",6,110,18.33,0.0215,0.0039,0.0772,0.39,0.07,1.42
"BE","BE",2019,35,"Pipiens",5,13,2.6,0,0,0.2281,0,0,0.59
"BE","BE",2019,35,"Tarsalis",5,77,15.4,0,0,0.0475,0,0,0.73
"BE","BE",2019,35,"All",5,90,18,0,0,0.0409,0,0,0.74
"BC","BC",2019,35,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,35,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,35,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,36,"Pipiens",10,65,6.5,0.0051,3e-04,0.0262,0.03,0,0.17
"NW","FC",2019,36,"Tarsalis",10,232,23.2,0,0,0.0168,0,0,0.39
"NW","FC",2019,36,"All",10,297,29.7,0.0024,1e-04,0.0118,0.07,0,0.35
"NE","FC",2019,36,"Pipiens",10,187,18.7,0.009,0.0024,0.0255,0.17,0.04,0.48
"NE","FC",2019,36,"Tarsalis",10,309,30.9,0.0032,2e-04,0.0156,0.1,0.01,0.48
"NE","FC",2019,36,"All",10,496,49.6,0.0063,0.0021,0.0155,0.31,0.1,0.77
"SE","FC",2019,36,"Pipiens",15,85,5.67,0.0088,0.0015,0.0314,0.05,0.01,0.18
"SE","FC",2019,36,"Tarsalis",15,375,25,0,0,0.0101,0,0,0.25
"SE","FC",2019,36,"All",15,460,30.67,0.0033,6e-04,0.0111,0.1,0.02,0.34
"SW","FC",2019,36,"Pipiens",10,32,3.2,0,0,0.0664,0,0,0.21
"SW","FC",2019,36,"Tarsalis",10,146,14.6,0,0,0.0289,0,0,0.42
"SW","FC",2019,36,"All",10,178,17.8,0,0,0.0206,0,0,0.37
"FC","FC",2019,36,"Pipiens",43,369,8.58,0.0077,0.0031,0.0164,0.07,0.03,0.14
"FC","FC",2019,36,"Tarsalis",43,1062,24.7,0.001,1e-04,0.0047,0.02,0,0.12
"FC","FC",2019,36,"All",43,1431,33.28,0.0039,0.0017,0.0077,0.13,0.06,0.26
"LV","LV",2019,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2019,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2019,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2019,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2019,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2019,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,37,"Pipiens",9,32,3.56,0,0,0.0453,0,0,0.16
"NW","FC",2019,37,"Tarsalis",9,24,2.67,0,0,0.1431,0,0,0.38
"NW","FC",2019,37,"All",9,56,6.22,0,0,0.0356,0,0,0.22
"NE","FC",2019,37,"Pipiens",10,74,7.4,0,0,0.0432,0,0,0.32
"NE","FC",2019,37,"Tarsalis",10,13,1.3,0,0,0.2588,0,0,0.34
"NE","FC",2019,37,"All",10,87,8.7,0,0,0.0385,0,0,0.33
"SE","FC",2019,37,"Pipiens",15,128,8.53,0.0048,3e-04,0.0233,0.04,0,0.2
"SE","FC",2019,37,"Tarsalis",15,104,6.93,0,0,0.0356,0,0,0.25
"SE","FC",2019,37,"All",15,232,15.47,0.0032,2e-04,0.0157,0.05,0,0.24
"SW","FC",2019,37,"Pipiens",9,13,1.44,0,0,0.138,0,0,0.2
"SW","FC",2019,37,"Tarsalis",9,13,1.44,0,0,0.2775,0,0,0.4
"SW","FC",2019,37,"All",9,26,2.89,0,0,0.1015,0,0,0.29
"FC","FC",2019,37,"Pipiens",43,247,5.74,0.0025,1e-04,0.0122,0.01,0,0.07
"FC","FC",2019,37,"Tarsalis",43,154,3.58,0,0,0.0253,0,0,0.09
"FC","FC",2019,37,"All",43,401,9.33,0.0018,1e-04,0.0089,0.02,0,0.08
"LV","LV",2019,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2019,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2019,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2019,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2019,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2019,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,23,"Pipiens",4,8,2,0,0,0,0,0,0
"NW","FC",2020,23,"Tarsalis",2,6,3,0,0,0,0,0,0
"NW","FC",2020,23,"All",5,14,2.8,0,0,0,0,0,0
"NE","FC",2020,23,"Pipiens",1,2,2,0,0,0,0,0,0
"NE","FC",2020,23,"Tarsalis",6,8,1.33,0,0,0,0,0,0
"NE","FC",2020,23,"All",6,10,1.67,0,0,0,0,0,0
"SE","FC",2020,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2020,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2020,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2020,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2020,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2020,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2020,23,"Pipiens",5,10,2,0,0,0,0,0,0
"FC","FC",2020,23,"Tarsalis",8,14,1.75,0,0,0,0,0,0
"FC","FC",2020,23,"All",11,24,2.18,0,0,0,0,0,0
"LV","LV",2020,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2020,23,"Tarsalis",3,12,4,0,0,0,0,0,0
"LV","LV",2020,23,"All",3,12,4,0,0,0,0,0,0
"BE","BE",2020,23,"Pipiens",1,1,1,0,0,0,0,0,0
"BE","BE",2020,23,"Tarsalis",2,2,1,0,0,0,0,0,0
"BE","BE",2020,23,"All",3,3,1,0,0,0,0,0,0
"BC","BC",2020,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,24,"Pipiens",9,9,1,0,0,0.2991,0,0,0.3
"NW","FC",2020,24,"Tarsalis",9,24,2.67,0,0,0.4345,0,0,1.16
"NW","FC",2020,24,"All",9,33,3.67,0,0,0.2153,0,0,0.79
"NE","FC",2020,24,"Pipiens",10,12,1.2,0,0,0.1759,0,0,0.21
"NE","FC",2020,24,"Tarsalis",10,43,4.3,0,0,0.4899,0,0,2.11
"NE","FC",2020,24,"All",10,55,5.5,0,0,0.1487,0,0,0.82
"SE","FC",2020,24,"Pipiens",15,10,0.67,0,0,0.0989,0,0,0.07
"SE","FC",2020,24,"Tarsalis",15,105,7,0,0,0,0,0,0
"SE","FC",2020,24,"All",15,115,7.67,0,0,0.0989,0,0,0.76
"SW","FC",2020,24,"Pipiens",9,3,0.33,0,0,0.4345,0,0,0.14
"SW","FC",2020,24,"Tarsalis",10,22,2.2,0,0,0.3244,0,0,0.71
"SW","FC",2020,24,"All",10,25,2.5,0,0,0.2281,0,0,0.57
"FC","FC",2020,24,"Pipiens",43,34,0.79,0,0,0.0542,0,0,0.04
"FC","FC",2020,24,"Tarsalis",43,194,4.51,0,0,0.1843,0,0,0.83
"FC","FC",2020,24,"All",43,228,5.3,0,0,0.0437,0,0,0.23
"LV","LV",2020,24,"Pipiens",6,6,1,0,0,0,0,0,0
"LV","LV",2020,24,"Tarsalis",6,50,8.33,0,0,0.2588,0,0,2.16
"LV","LV",2020,24,"All",6,56,9.33,0,0,0.2588,0,0,2.41
"BE","BE",2020,24,"Pipiens",5,1,0.2,0,0,0,0,0,0
"BE","BE",2020,24,"Tarsalis",5,12,2.4,0,0,0,0,0,0
"BE","BE",2020,24,"All",5,13,2.6,0,0,0,0,0,0
"BC","BC",2020,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,25,"Pipiens",10,12,1.2,0,0,0.1206,0,0,0.14
"NW","FC",2020,25,"Tarsalis",9,30,3.33,0,0,0.1682,0,0,0.56
"NW","FC",2020,25,"All",10,42,4.2,0,0,0.0756,0,0,0.32
"NE","FC",2020,25,"Pipiens",10,19,1.9,0,0,0.0964,0,0,0.18
"NE","FC",2020,25,"Tarsalis",10,73,7.3,0,0,0.1135,0,0,0.83
"NE","FC",2020,25,"All",10,92,9.2,0,0,0.055,0,0,0.51
"SE","FC",2020,25,"Pipiens",15,23,1.53,0,0,0.0389,0,0,0.06
"SE","FC",2020,25,"Tarsalis",15,312,20.8,0,0,0.036,0,0,0.75
"SE","FC",2020,25,"All",15,335,22.33,0,0,0.019,0,0,0.42
"SW","FC",2020,25,"Pipiens",9,13,1.44,0,0,0.3543,0,0,0.51
"SW","FC",2020,25,"Tarsalis",9,42,4.67,0,0,0.1611,0,0,0.75
"SW","FC",2020,25,"All",9,55,6.11,0,0,0.1246,0,0,0.76
"FC","FC",2020,25,"Pipiens",43,67,1.56,0,0,0.0226,0,0,0.04
"FC","FC",2020,25,"Tarsalis",43,457,10.63,0,0,0.0218,0,0,0.23
"FC","FC",2020,25,"All",43,524,12.19,0,0,0.0112,0,0,0.14
"LV","LV",2020,25,"Pipiens",6,9,1.5,0,0,0.4345,0,0,0.65
"LV","LV",2020,25,"Tarsalis",6,128,21.33,0,0,0.0941,0,0,2.01
"LV","LV",2020,25,"All",6,137,22.83,0,0,0.0838,0,0,1.91
"BE","BE",2020,25,"Pipiens",6,3,0.5,0,0,0,0,0,0
"BE","BE",2020,25,"Tarsalis",6,18,3,0,0,0.2775,0,0,0.83
"BE","BE",2020,25,"All",6,21,3.5,0,0,0.2775,0,0,0.97
"BC","BC",2020,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,26,"Pipiens",10,42,4.2,0,0,0.1682,0,0,0.71
"NW","FC",2020,26,"Tarsalis",10,30,3,0,0,0.3244,0,0,0.97
"NW","FC",2020,26,"All",10,72,7.2,0,0,0.1246,0,0,0.9
"NE","FC",2020,26,"Pipiens",10,20,2,0,0,0.1246,0,0,0.25
"NE","FC",2020,26,"Tarsalis",10,127,12.7,0,0,0.1043,0,0,1.32
"NE","FC",2020,26,"All",10,147,14.7,0,0,0.0602,0,0,0.88
"SE","FC",2020,26,"Pipiens",15,37,2.47,0,0,0.0156,0,0,0.04
"SE","FC",2020,26,"Tarsalis",15,482,32.13,0,0,0.018,0,0,0.58
"SE","FC",2020,26,"All",15,519,34.6,0,0,0.0084,0,0,0.29
"SW","FC",2020,26,"Pipiens",10,26,2.6,0,0,0.1682,0,0,0.44
"SW","FC",2020,26,"Tarsalis",10,68,6.8,0,0,0.1072,0,0,0.73
"SW","FC",2020,26,"All",10,94,9.4,0,0,0.07,0,0,0.66
"FC","FC",2020,26,"Pipiens",43,125,2.91,0,0,0.0123,0,0,0.04
"FC","FC",2020,26,"Tarsalis",43,707,16.44,0,0,0.0134,0,0,0.22
"FC","FC",2020,26,"All",43,832,19.35,0,0,0.0065,0,0,0.13
"LV","LV",2020,26,"Pipiens",6,11,1.83,0,0,0.6576,0,0,1.2
"LV","LV",2020,26,"Tarsalis",6,252,42,0,0,0.0409,0,0,1.72
"LV","LV",2020,26,"All",6,263,43.83,0,0,0.0401,0,0,1.76
"BE","BE",2020,26,"Pipiens",5,9,1.8,0,0,0.5615,0,0,1.01
"BE","BE",2020,26,"Tarsalis",5,50,10,0,0,0.3903,0,0,3.9
"BE","BE",2020,26,"All",5,59,11.8,0,0,0.2991,0,0,3.53
"BC","BC",2020,26,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,26,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,26,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,27,"Pipiens",10,64,6.4,0,0,0.0566,0,0,0.36
"NW","FC",2020,27,"Tarsalis",10,105,10.5,0,0,0.1682,0,0,1.77
"NW","FC",2020,27,"All",10,169,16.9,0,0,0.0442,0,0,0.75
"NE","FC",2020,27,"Pipiens",10,45,4.5,0,0,0.0611,0,0,0.27
"NE","FC",2020,27,"Tarsalis",10,307,30.7,0,0,0.0418,0,0,1.28
"NE","FC",2020,27,"All",10,352,35.2,0,0,0.0255,0,0,0.9
"SE","FC",2020,27,"Pipiens",15,53,3.53,0,0,0.0296,0,0,0.1
"SE","FC",2020,27,"Tarsalis",15,624,41.6,0,0,0.0118,0,0,0.49
"SE","FC",2020,27,"All",15,677,45.13,0,0,0.0085,0,0,0.38
"SW","FC",2020,27,"Pipiens",10,40,4,0,0,0.1015,0,0,0.41
"SW","FC",2020,27,"Tarsalis",10,168,16.8,0,0,0.0453,0,0,0.76
"SW","FC",2020,27,"All",10,208,20.8,0,0,0.0323,0,0,0.67
"FC","FC",2020,27,"Pipiens",43,202,4.7,0,0,0.0134,0,0,0.06
"FC","FC",2020,27,"Tarsalis",43,1204,28,0,0,0.0075,0,0,0.21
"FC","FC",2020,27,"All",43,1406,32.7,0,0,0.0048,0,0,0.16
"LV","LV",2020,27,"Pipiens",6,21,3.5,0,0,0.3903,0,0,1.37
"LV","LV",2020,27,"Tarsalis",6,566,94.33,0,0,0.0232,0,0,2.19
"LV","LV",2020,27,"All",6,587,97.83,0,0,0.0224,0,0,2.19
"BE","BE",2020,27,"Pipiens",5,7,1.4,0,0,0.4345,0,0,0.61
"BE","BE",2020,27,"Tarsalis",5,69,13.8,0,0,0.0838,0,0,1.16
"BE","BE",2020,27,"All",5,76,15.2,0,0,0.0756,0,0,1.15
"BC","BC",2020,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,28,"Pipiens",10,75,7.5,0,0,0.0172,0,0,0.13
"NW","FC",2020,28,"Tarsalis",10,132,13.2,0,0,0.0423,0,0,0.56
"NW","FC",2020,28,"All",10,207,20.7,0,0,0.0124,0,0,0.26
"NE","FC",2020,28,"Pipiens",10,63,6.3,0,0,0.0409,0,0,0.26
"NE","FC",2020,28,"Tarsalis",10,525,52.5,0,0,0.0173,0,0,0.91
"NE","FC",2020,28,"All",10,588,58.8,0,0,0.0123,0,0,0.72
"SE","FC",2020,28,"Pipiens",15,66,4.4,0,0,0.0042,0,0,0.02
"SE","FC",2020,28,"Tarsalis",15,483,32.2,0,0,0.0145,0,0,0.47
"SE","FC",2020,28,"All",15,549,36.6,0,0,0.0033,0,0,0.12
"SW","FC",2020,28,"Pipiens",10,25,2.5,0,0,0.082,0,0,0.21
"SW","FC",2020,28,"Tarsalis",10,280,28,0,0,0.0269,0,0,0.75
"SW","FC",2020,28,"All",10,305,30.5,0,0,0.0207,0,0,0.63
"FC","FC",2020,28,"Pipiens",43,229,5.33,0,0,0.003,0,0,0.02
"FC","FC",2020,28,"Tarsalis",43,1420,33.02,0,0,0.0054,0,0,0.18
"FC","FC",2020,28,"All",43,1649,38.35,0,0,0.002,0,0,0.08
"LV","LV",2020,28,"Pipiens",6,29,4.83,0,0,0.2588,0,0,1.25
"LV","LV",2020,28,"Tarsalis",6,612,102,0,0,0.0094,0,0,0.96
"LV","LV",2020,28,"All",6,641,106.83,0,0,0.0092,0,0,0.98
"BE","BE",2020,28,"Pipiens",5,7,1.4,0,0,0,0,0,0
"BE","BE",2020,28,"Tarsalis",5,42,8.4,0,0,0.1287,0,0,1.08
"BE","BE",2020,28,"All",5,49,9.8,0,0,0.1287,0,0,1.26
"BC","BC",2020,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,29,"Pipiens",10,68,6.8,0,0,0.0271,0,0,0.18
"NW","FC",2020,29,"Tarsalis",10,243,24.3,0,0,0.082,0,0,1.99
"NW","FC",2020,29,"All",10,311,31.1,0,0,0.0208,0,0,0.65
"NE","FC",2020,29,"Pipiens",10,67,6.7,0,0,0.0112,0,0,0.08
"NE","FC",2020,29,"Tarsalis",10,623,62.3,0,0,0.0124,0,0,0.77
"NE","FC",2020,29,"All",10,690,69,0,0,0.0059,0,0,0.41
"SE","FC",2020,29,"Pipiens",15,78,5.2,0,0,0.0418,0,0,0.22
"SE","FC",2020,29,"Tarsalis",15,826,55.07,0,0,0.0161,0,0,0.89
"SE","FC",2020,29,"All",15,904,60.27,0,0,0.0118,0,0,0.71
"SW","FC",2020,29,"Pipiens",10,29,2.9,0,0,0.0653,0,0,0.19
"SW","FC",2020,29,"Tarsalis",10,165,16.5,0,0,0.0481,0,0,0.79
"SW","FC",2020,29,"All",10,194,19.4,0,0,0.0285,0,0,0.55
"FC","FC",2020,29,"Pipiens",43,242,5.63,0,0,0.0062,0,0,0.03
"FC","FC",2020,29,"Tarsalis",43,1857,43.19,0,0,0.0058,0,0,0.25
"FC","FC",2020,29,"All",43,2099,48.81,0,0,0.003,0,0,0.15
"LV","LV",2020,29,"Pipiens",6,26,4.33,0,0,0.2425,0,0,1.05
"LV","LV",2020,29,"Tarsalis",6,409,68.17,0,0,0.0181,0,0,1.23
"LV","LV",2020,29,"All",6,435,72.5,0,0,0.0172,0,0,1.25
"BE","BE",2020,29,"Pipiens",6,13,2.17,0,0,0.3903,0,0,0.85
"BE","BE",2020,29,"Tarsalis",6,37,6.17,0,0,0.1936,0,0,1.19
"BE","BE",2020,29,"All",6,50,8.33,0,0,0.1487,0,0,1.24
"BC","BC",2020,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,30,"Pipiens",10,126,12.6,0,0,0.0475,0,0,0.6
"NW","FC",2020,30,"Tarsalis",10,282,28.2,0,0,0.0202,0,0,0.57
"NW","FC",2020,30,"All",10,408,40.8,0,0,0.0144,0,0,0.59
"NE","FC",2020,30,"Pipiens",10,111,11.1,0,0,0.0147,0,0,0.16
"NE","FC",2020,30,"Tarsalis",10,551,55.1,0,0,0.012,0,0,0.66
"NE","FC",2020,30,"All",10,662,66.2,0,0,0.0066,0,0,0.44
"SE","FC",2020,30,"Pipiens",15,266,17.73,0,0,0.0243,0,0,0.43
"SE","FC",2020,30,"Tarsalis",15,1266,84.4,0.0016,1e-04,0.008,0.14,0.01,0.68
"SE","FC",2020,30,"All",15,1532,102.13,0.0013,1e-04,0.0064,0.13,0.01,0.65
"SW","FC",2020,30,"Pipiens",10,63,6.3,0,0,0.0207,0,0,0.13
"SW","FC",2020,30,"Tarsalis",10,378,37.8,0,0,0.019,0,0,0.72
"SW","FC",2020,30,"All",10,441,44.1,0,0,0.01,0,0,0.44
"FC","FC",2020,30,"Pipiens",43,566,13.16,0,0,0.0057,0,0,0.08
"FC","FC",2020,30,"Tarsalis",43,2477,57.6,8e-04,0,0.0037,0.05,0,0.21
"FC","FC",2020,30,"All",43,3043,70.77,5e-04,0,0.0025,0.04,0,0.18
"LV","LV",2020,30,"Pipiens",6,23,3.83,0,0,0.2991,0,0,1.15
"LV","LV",2020,30,"Tarsalis",6,754,125.67,0,0,0.0188,0,0,2.36
"LV","LV",2020,30,"All",6,777,129.5,0,0,0.018,0,0,2.33
"BE","BE",2020,30,"Pipiens",6,8,1.33,0,0,0.3543,0,0,0.47
"BE","BE",2020,30,"Tarsalis",6,57,9.5,0,0,0.138,0,0,1.31
"BE","BE",2020,30,"All",6,65,10.83,0,0,0.1103,0,0,1.19
"BC","BC",2020,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,31,"Pipiens",10,159,15.9,0,0,0.0217,0,0,0.35
"NW","FC",2020,31,"Tarsalis",10,214,21.4,0,0,0.0405,0,0,0.87
"NW","FC",2020,31,"All",10,373,37.3,0,0,0.0143,0,0,0.53
"NE","FC",2020,31,"Pipiens",10,266,26.6,0,0,0.0116,0,0,0.31
"NE","FC",2020,31,"Tarsalis",10,614,61.4,0,0,0.0161,0,0,0.99
"NE","FC",2020,31,"All",10,880,88,0,0,0.0068,0,0,0.6
"SE","FC",2020,31,"Pipiens",15,449,29.93,0.0016,1e-04,0.0078,0.05,0,0.23
"SE","FC",2020,31,"Tarsalis",15,1310,87.33,0,0,0.0054,0,0,0.47
"SE","FC",2020,31,"All",15,1759,117.27,7e-04,0,0.0036,0.08,0,0.42
"SW","FC",2020,31,"Pipiens",10,49,4.9,0,0,0.0216,0,0,0.11
"SW","FC",2020,31,"Tarsalis",10,302,30.2,0,0,0.0258,0,0,0.78
"SW","FC",2020,31,"All",10,351,35.1,0,0,0.0119,0,0,0.42
"FC","FC",2020,31,"Pipiens",43,923,21.47,8e-04,0,0.0037,0.02,0,0.08
"FC","FC",2020,31,"Tarsalis",43,2440,56.74,0,0,0.0032,0,0,0.18
"FC","FC",2020,31,"All",43,3363,78.21,4e-04,0,0.002,0.03,0,0.16
"LV","LV",2020,31,"Pipiens",6,21,3.5,0,0,0.2588,0,0,0.91
"LV","LV",2020,31,"Tarsalis",6,634,105.67,0,0,0.0069,0,0,0.73
"LV","LV",2020,31,"All",6,655,109.17,0,0,0.0068,0,0,0.74
"BE","BE",2020,31,"Pipiens",6,16,2.67,0,0,0,0,0,0
"BE","BE",2020,31,"Tarsalis",6,84,14,0.024,0.0015,0.1188,0.34,0.02,1.66
"BE","BE",2020,31,"All",6,100,16.67,0.024,0.0015,0.1188,0.4,0.03,1.98
"BC","BC",2020,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,32,"Pipiens",10,122,12.2,0,0,0.0265,0,0,0.32
"NW","FC",2020,32,"Tarsalis",9,254,28.22,0,0,0.0289,0,0,0.82
"NW","FC",2020,32,"All",10,376,37.6,0,0,0.014,0,0,0.53
"NE","FC",2020,32,"Pipiens",10,295,29.5,0,0,0.0116,0,0,0.34
"NE","FC",2020,32,"Tarsalis",10,911,91.1,0,0,0.01,0,0,0.91
"NE","FC",2020,32,"All",10,1206,120.6,0,0,0.0054,0,0,0.65
"SE","FC",2020,32,"Pipiens",15,617,41.13,0.0015,1e-04,0.0076,0.06,0,0.31
"SE","FC",2020,32,"Tarsalis",15,873,58.2,0,0,0.0074,0,0,0.43
"SE","FC",2020,32,"All",15,1490,99.33,9e-04,0,0.0042,0.09,0,0.42
"SW","FC",2020,32,"Pipiens",10,138,13.8,0.01,5e-04,0.0575,0.14,0.01,0.79
"SW","FC",2020,32,"Tarsalis",10,282,28.2,0.0077,5e-04,0.0414,0.22,0.01,1.17
"SW","FC",2020,32,"All",10,420,42,0.0093,0.0016,0.0334,0.39,0.07,1.4
"FC","FC",2020,32,"Pipiens",43,1172,27.26,0.0017,3e-04,0.0055,0.05,0.01,0.15
"FC","FC",2020,32,"Tarsalis",43,2320,53.95,9e-04,0,0.0042,0.05,0,0.23
"FC","FC",2020,32,"All",43,3492,81.21,0.0013,3e-04,0.0035,0.11,0.02,0.28
"LV","LV",2020,32,"Pipiens",6,24,4,0,0,0.3244,0,0,1.3
"LV","LV",2020,32,"Tarsalis",6,338,56.33,0.0146,8e-04,0.0928,0.82,0.05,5.23
"LV","LV",2020,32,"All",6,362,60.33,0.0132,7e-04,0.0805,0.8,0.04,4.86
"BE","BE",2020,32,"Pipiens",5,17,3.4,0,0,0.2039,0,0,0.69
"BE","BE",2020,32,"Tarsalis",5,93,18.6,0,0,0.0838,0,0,1.56
"BE","BE",2020,32,"All",5,110,22,0,0,0.0631,0,0,1.39
"BC","BC",2020,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,33,"Pipiens",10,163,16.3,0.0056,3e-04,0.0272,0.09,0,0.44
"NW","FC",2020,33,"Tarsalis",9,245,27.22,0,0,0.0279,0,0,0.76
"NW","FC",2020,33,"All",10,408,40.8,0.0032,2e-04,0.0155,0.13,0.01,0.63
"NE","FC",2020,33,"Pipiens",10,288,28.8,0.0037,2e-04,0.019,0.11,0.01,0.55
"NE","FC",2020,33,"Tarsalis",10,913,91.3,0,0,0.0072,0,0,0.66
